index_id,date_anio,date,day_week,close,open,high,low,adj_close,volume
00146,2000,2000-07-31,0,2.5,2.375,2.5052,2.25,2.2933,37123200
00147,2000,2000-08-01,1,2.4505,2.5,2.5208,2.4323,2.2479,35061600
00148,2000,2000-08-02,2,2.5,2.4167,2.5404,2.3776,2.2933,34543200
00149,2000,2000-08-03,3,2.6094,2.25,2.6667,2.25,2.3936,36866400
00150,2000,2000-08-04,4,2.6562,2.6719,2.7083,2.6146,2.4366,19478400
00151,2000,2000-08-07,0,2.8646,2.6745,2.888,2.6641,2.6277,24693600
00152,2000,2000-08-08,1,2.8021,2.8021,2.9583,2.7917,2.5704,12811200
00153,2000,2000-08-09,2,2.7188,2.8385,2.8568,2.6797,2.4939,13624800
00154,2000,2000-08-10,3,2.75,2.6562,2.8125,2.6042,2.5226,15643200
00155,2000,2000-08-11,4,2.6849,2.7552,2.776,2.5573,2.4629,13192800
00156,2000,2000-08-14,0,2.7109,2.7188,2.7448,2.625,2.4867,10857600
00157,2000,2000-08-15,1,2.9668,2.724,3.0208,2.7161,2.7214,44332800
00158,2000,2000-08-16,2,3.0417,3.1276,3.1276,2.9505,2.7901,26623200
00159,2000,2000-08-17,3,3.099,3.0,3.1146,2.9896,2.8427,12981600
00160,2000,2000-08-18,4,3.2083,3.0859,3.2448,3.0807,2.943,20472000
00161,2000,2000-08-21,0,3.2578,3.3255,3.3828,3.25,2.9884,46447200
00162,2000,2000-08-22,1,2.9505,3.0885,3.1562,2.9219,2.7065,65887200
00163,2000,2000-08-23,2,3.1224,2.9036,3.1276,2.8438,2.8642,35280000
00164,2000,2000-08-24,3,3.2057,3.1042,3.237,3.0469,2.9406,33261600
00165,2000,2000-08-25,4,3.125,3.1719,3.2396,3.1094,2.8666,15304800
00166,2000,2000-08-28,0,3.25,3.1406,3.2917,3.1042,2.9812,18926400
00167,2000,2000-08-29,1,3.2422,3.263,3.2708,3.2083,2.9741,14937600
00168,2000,2000-08-30,2,3.2708,3.2057,3.3151,3.1719,3.0003,17808000
00169,2000,2000-08-31,3,3.3073,3.3203,3.4375,3.2552,3.0338,38889600
00170,2000,2000-09-01,4,3.3125,3.375,3.4062,3.276,3.0386,20414400
00171,2000,2000-09-05,1,3.3177,3.3906,3.3932,3.2943,3.0433,24614400
00172,2000,2000-09-06,2,3.0885,3.3307,3.3307,3.0625,2.8331,23013600
00173,2000,2000-09-07,3,3.2552,3.1354,3.2604,3.0052,2.986,23976000
00174,2000,2000-09-08,4,3.0625,3.2188,3.2917,3.0521,2.8092,22264800
00175,2000,2000-09-11,0,2.9375,3.0234,3.0417,2.8229,2.6946,28588800
00176,2000,2000-09-12,1,2.9193,2.9401,3.0938,2.875,2.6779,12597600
