index_id,date_anio,date,day_week,close,open,high,low,adj_close,volume
00001,2000,2000-01-03,0,4131.1499,4186.1899,4192.1899,3989.71,4131.1499,1510070000
00002,2000,2000-01-04,1,3901.6899,4020.0,4073.25,3898.23,3901.6899,1511840000
00003,2000,2000-01-05,2,3877.54,3854.3501,3924.21,3734.8701,3877.54,1735670000
00004,2000,2000-01-06,3,3727.1299,3834.4399,3868.76,3715.6201,3727.1299,1598320000
00005,2000,2000-01-07,4,3882.6201,3711.0901,3882.6699,3711.0901,3882.6201,1634930000
00006,2000,2000-01-10,0,4049.6699,4002.23,4072.3601,3958.8301,4049.6699,1691710000
00007,2000,2000-01-11,1,3921.1899,4031.3799,4066.6599,3904.8201,3921.1899,1694460000
00008,2000,2000-01-12,2,3850.02,3950.95,3950.98,3834.53,3850.02,1525900000
00009,2000,2000-01-13,3,3957.21,3915.1399,3957.47,3858.22,3957.21,1476970000
00010,2000,2000-01-14,4,4064.27,4045.72,4091.95,4045.72,4064.27,1656630000
00011,2000,2000-01-18,1,4130.8101,4059.6499,4148.0,4053.21,4130.8101,1585230000
00012,2000,2000-01-19,2,4151.29,4116.27,4164.6499,4084.73,4151.29,1652210000
00013,2000,2000-01-20,3,4189.5098,4205.0601,4227.3501,4143.6099,4189.5098,1851300000
00014,2000,2000-01-21,4,4235.3999,4236.6499,4238.0,4168.2998,4235.3999,1923680000
00015,2000,2000-01-24,0,4096.0801,4290.3799,4303.1499,4095.3101,4096.0801,1989050000
00016,2000,2000-01-25,1,4167.4102,4124.75,4167.6299,4028.51,4167.4102,1743630000
00017,2000,2000-01-26,2,4069.9099,4174.7202,4174.7202,4069.9099,4069.9099,1717000000
00018,2000,2000-01-27,3,4039.5601,4120.5,4140.0898,3973.5901,4039.5601,1798460000
00019,2000,2000-01-28,4,3887.0701,4010.1399,4048.3101,3856.23,3887.0701,1616370000
00020,2000,2000-01-31,0,3940.3501,3873.8401,3940.46,3748.03,3940.3501,1507630000
00021,2000,2000-02-01,1,4051.98,3961.0701,4053.1599,3911.8401,4051.98,1398240000
00022,2000,2000-02-02,2,4073.96,4059.03,4125.75,4051.4399,4073.96,1527880000
00023,2000,2000-02-03,3,4210.98,4134.6499,4211.0601,4085.53,4210.98,1722330000
00024,2000,2000-02-04,4,4244.1401,4242.1499,4294.8398,4229.2002,4244.1401,1751450000
00025,2000,2000-02-07,0,4321.77,4274.0298,4321.96,4244.7402,4321.77,1625540000
00026,2000,2000-02-08,1,4427.5,4370.0098,4428.48,4370.0098,4427.5,1971180000
00027,2000,2000-02-09,2,4363.2402,4460.1802,4460.7598,4362.7402,4363.2402,1775590000
00028,2000,2000-02-10,3,4485.6299,4390.1602,4485.6699,4357.6899,4485.6299,1813590000
00029,2000,2000-02-11,4,4395.4502,4489.3301,4489.79,4360.54,4395.4502,1738590000
00030,2000,2000-02-14,0,4418.5498,4434.3799,4435.96,4355.54,4418.5498,1600850000
00031,2000,2000-02-15,1,4420.77,4415.52,4440.6201,4291.1001,4420.77,1708930000
00032,2000,2000-02-16,2,4427.6499,4427.1899,4477.6401,4413.6602,4427.6499,1782130000
00033,2000,2000-02-17,3,4548.9199,4483.0098,4553.1401,4444.75,4548.9199,2008440000
00034,2000,2000-02-18,4,4411.7402,4563.7202,4564.4502,4404.6099,4411.7402,1898410000
00035,2000,2000-02-22,1,4382.1201,4432.8301,4443.9399,4291.0098,4382.1201,1772290000
00036,2000,2000-02-23,2,4550.3301,4406.8799,4567.9702,4401.3799,4550.3301,1892800000
00037,2000,2000-02-24,3,4617.6499,4583.8901,4620.0298,4495.2002,4617.6499,1944050000
00038,2000,2000-02-25,4,4590.5,4618.8301,4662.9302,4576.1899,4590.5,1825500000
00039,2000,2000-02-28,0,4577.8501,4575.0698,4626.7202,4466.4199,4577.8501,1798070000
00040,2000,2000-02-29,1,4696.6899,4646.6401,4698.46,4637.1699,4696.6899,2088840000
00041,2000,2000-03-01,2,4784.0801,4732.8198,4796.8999,4732.8198,4784.0801,2232340000
00042,2000,2000-03-02,3,4754.5098,4816.8101,4829.0098,4705.4502,4754.5098,2137080000
00043,2000,2000-03-03,4,4914.79,4846.0098,4914.79,4813.8198,4914.79,2136530000
00044,2000,2000-03-06,0,4904.8501,4935.6499,4980.1499,4887.8799,4904.8501,2015580000
00045,2000,2000-03-07,1,4847.8398,4991.9702,5006.7798,4829.8799,4847.8398,2156410000
00046,2000,2000-03-08,2,4897.2598,4920.8599,4923.1401,4722.1401,4897.2598,2020130000
00047,2000,2000-03-09,3,5046.8599,4913.0801,5047.96,4857.5698,5046.8599,2006810000
00048,2000,2000-03-10,4,5048.6201,5060.3398,5132.52,5039.3501,5048.6201,1992170000
00049,2000,2000-03-13,0,4907.2402,4879.0298,5027.73,4839.2598,4907.2402,1736270000
00050,2000,2000-03-14,1,4706.6299,4997.3101,5013.4902,4706.6099,4706.6299,1977820000
00051,2000,2000-03-15,2,4582.6201,4758.4399,4758.4399,4553.9199,4582.6201,1937800000
00052,2000,2000-03-16,3,4717.3901,4658.4399,4717.7598,4455.1001,4717.3901,2041510000
00053,2000,2000-03-17,4,4798.1299,4702.0298,4805.9399,4702.0298,4798.1299,1691530000
00054,2000,2000-03-20,0,4610.0,4812.1401,4822.7002,4610.0,4610.0,1539860000
00055,2000,2000-03-21,1,4711.6802,4589.52,4712.2402,4467.5298,4711.6802,1753310000
00056,2000,2000-03-22,2,4864.75,4750.54,4900.4199,4736.8999,4864.75,1769510000
00057,2000,2000-03-23,3,4940.6099,4874.1699,4975.6602,4865.1001,4940.6099,1714160000
00058,2000,2000-03-24,4,4963.0298,4986.54,5078.8599,4902.8301,4963.0298,1688970000
00059,2000,2000-03-27,0,4958.5601,4994.4199,5022.23,4946.6099,4958.5601,1380380000
00060,2000,2000-03-28,1,4833.8901,4939.0498,4952.9302,4833.8901,4833.8901,1490090000
00061,2000,2000-03-29,2,4644.6699,4860.02,4860.02,4641.0098,4644.6699,1738270000
00062,2000,2000-03-30,3,4457.8901,4540.4399,4683.8799,4355.6899,4457.8901,1925860000
00063,2000,2000-03-31,4,4572.8301,4550.21,4606.48,4381.3799,4572.8301,2118100000
00064,2000,2000-04-03,0,4223.6802,4494.8901,4572.8398,4193.1001,4223.6802,1739920000
00065,2000,2000-04-04,1,4148.8901,4283.4502,4283.4502,3649.1101,4148.8901,2889100000
00066,2000,2000-04-05,2,4169.2202,4025.8999,4286.8799,4009.0901,4169.2202,1947700000
00067,2000,2000-04-06,3,4267.5601,4266.7998,4324.0898,4196.5098,4267.5601,1746450000
00068,2000,2000-04-07,4,4446.4502,4354.1299,4446.4502,4323.1802,4446.4502,1563430000
00069,2000,2000-04-10,0,4188.2002,4475.2002,4475.2002,4188.1699,4188.2002,1446140000
00070,2000,2000-04-11,1,4055.8999,4094.6101,4182.96,4009.52,4055.8999,1679390000
00071,2000,2000-04-12,2,3769.6299,4050.3201,4077.9199,3769.1699,3769.6299,1921090000
00072,2000,2000-04-13,3,3676.78,3839.5601,3914.6799,3676.6699,3676.78,1951500000
00073,2000,2000-04-14,4,3321.29,3597.4399,3615.6399,3265.98,3321.29,2555780000
00074,2000,2000-04-17,0,3539.1599,3232.9399,3539.77,3227.04,3539.1599,2482830000
00075,2000,2000-04-18,1,3793.5701,3596.1499,3794.97,3563.8301,3793.5701,2152720000
00076,2000,2000-04-19,2,3706.4099,3832.6499,3851.5601,3698.3301,3706.4099,1760270000
00077,2000,2000-04-20,3,3643.8799,3735.0801,3751.3301,3599.6799,3643.8799,1422730000
00078,2000,2000-04-24,0,3482.48,3466.6899,3496.8201,3345.25,3482.48,1540710000
00079,2000,2000-04-25,1,3711.23,3592.73,3711.5701,3583.9199,3711.23,1622910000
00080,2000,2000-04-26,2,3630.0901,3728.99,3777.0801,3629.3601,3630.0901,1592830000
00081,2000,2000-04-27,3,3774.03,3519.1299,3774.1101,3513.76,3774.03,1548760000
00082,2000,2000-04-28,4,3860.6599,3830.6101,3873.8501,3810.0601,3860.6599,1583710000
00083,2000,2000-05-01,0,3958.0801,3930.1799,3982.3799,3899.71,3958.0801,1500610000
00084,2000,2000-05-02,1,3785.45,3927.9199,3948.6299,3784.54,3785.45,1438040000
00085,2000,2000-05-03,2,3707.3101,3755.3,3759.21,3592.79,3707.3101,1480050000
00086,2000,2000-05-04,3,3720.24,3723.27,3762.47,3679.4299,3720.24,1287850000
00087,2000,2000-05-05,4,3816.8201,3694.28,3818.3999,3694.28,3816.8201,1197290000
00088,2000,2000-05-08,0,3669.3799,3758.46,3765.22,3669.1101,3669.3799,1142710000
00089,2000,2000-05-09,1,3585.01,3704.8501,3708.74,3540.8201,3585.01,1454780000
00090,2000,2000-05-10,2,3384.73,3525.02,3531.48,3367.0601,3384.73,1580110000
00091,2000,2000-05-11,3,3499.5801,3450.0601,3502.53,3389.8701,3499.5801,1370230000
00092,2000,2000-05-12,4,3529.0601,3546.24,3619.6899,3523.2,3529.0601,1220040000
00093,2000,2000-05-15,0,3607.6499,3533.21,3607.77,3445.1299,3607.6499,1155810000
00094,2000,2000-05-16,1,3717.5701,3674.8899,3729.1201,3626.99,3717.5701,1495270000
00095,2000,2000-05-17,2,3644.96,3649.54,3690.8201,3616.27,3644.96,1227380000
00096,2000,2000-05-18,3,3538.71,3660.24,3663.8401,3538.71,3538.71,1258610000
00097,2000,2000-05-19,4,3390.3999,3480.6299,3506.1799,3381.73,3390.3999,1366930000
00098,2000,2000-05-22,0,3364.21,3390.95,3390.95,3172.6499,3364.21,1615480000
00099,2000,2000-05-23,1,3164.55,3346.6599,3389.6001,3163.97,3164.55,1330440000
00100,2000,2000-05-24,2,3270.6101,3155.1399,3276.1899,3042.6599,3270.6101,2087980000
00101,2000,2000-05-25,3,3205.3501,3308.51,3365.8401,3194.5901,3205.3501,1561840000
00102,2000,2000-05-26,4,3205.1101,3215.28,3256.6299,3150.78,3205.1101,1069440000
00103,2000,2000-05-30,1,3459.48,3286.54,3460.24,3286.54,3459.48,1457360000
00104,2000,2000-05-31,2,3400.9099,3428.25,3501.51,3399.6201,3400.9099,1533730000
00105,2000,2000-06-01,3,3582.5,3471.95,3583.27,3459.8501,3582.5,1580240000
00106,2000,2000-06-02,4,3813.3799,3728.95,3814.5,3728.95,3813.3799,1903210000
00107,2000,2000-06-05,0,3821.76,3773.24,3875.6599,3765.6001,3821.76,1455960000
00108,2000,2000-06-06,1,3756.3701,3825.98,3884.01,3749.1799,3756.3701,1603060000
00109,2000,2000-06-07,2,3839.26,3766.55,3839.3701,3725.8701,3839.26,1431220000
00110,2000,2000-06-08,3,3825.5601,3886.04,3890.02,3797.4099,3825.5601,1399250000
00111,2000,2000-06-09,4,3874.8401,3892.75,3893.6699,3847.71,3874.8401,1268720000
00112,2000,2000-06-12,0,3767.9099,3892.05,3892.05,3767.8799,3767.9099,1281000000
00113,2000,2000-06-13,1,3851.0601,3743.9099,3851.4299,3695.3501,3851.0601,1398790000
00114,2000,2000-06-14,2,3797.4099,3875.04,3883.3401,3797.0,3797.4099,1400300000
00115,2000,2000-06-15,3,3845.74,3802.1899,3849.9399,3763.74,3845.74,1426630000
00116,2000,2000-06-16,4,3860.5601,3877.0701,3883.1499,3822.3401,3860.5601,1501190000
00117,2000,2000-06-19,0,3989.8301,3818.6499,3990.79,3818.6499,3989.8301,1411400000
00118,2000,2000-06-20,1,4013.3601,4003.0901,4050.5801,3982.23,4013.3601,1694520000
00119,2000,2000-06-21,2,4064.01,3965.3701,4073.1599,3961.3,4064.01,1541900000
00120,2000,2000-06-22,3,3936.8401,4073.73,4073.73,3936.8401,3936.8401,1639540000
00121,2000,2000-06-23,4,3845.3401,3950.05,3957.6799,3830.23,3845.3401,1344960000
00122,2000,2000-06-26,0,3912.1201,3884.6499,3935.1201,3852.4099,3912.1201,1316960000
00123,2000,2000-06-27,1,3858.96,3904.3999,3945.75,3858.95,3858.96,1476020000
00124,2000,2000-06-28,2,3940.3401,3877.77,3974.48,3872.1699,3940.3401,1660130000
00125,2000,2000-06-29,3,3877.23,3900.29,3929.1001,3838.8501,3877.23,1550990000
00126,2000,2000-06-30,4,3966.1101,3889.51,3967.49,3889.3301,3966.1101,2066390000
00127,2000,2000-07-03,0,3991.9299,3950.5901,3995.8501,3942.9299,3991.9299,600810000
00128,2000,2000-07-05,2,3863.1001,3949.76,3950.1899,3859.2,3863.1001,1342600000
00129,2000,2000-07-06,3,3960.5701,3872.9099,3961.1001,3820.3401,3960.5701,1482480000
00130,2000,2000-07-07,4,4023.2,3978.3799,4054.05,3960.8101,4023.2,1486480000
00131,2000,2000-07-10,0,3980.29,3993.6201,4028.54,3976.2,3980.29,1395950000
00132,2000,2000-07-11,1,3956.4199,3970.4199,4029.3,3936.75,3956.4199,1714500000
00133,2000,2000-07-12,2,4099.5898,4024.5901,4103.6499,4001.73,4099.5898,1775980000
00134,2000,2000-07-13,3,4174.8599,4128.8101,4193.2402,4111.1602,4174.8599,1881560000
00135,2000,2000-07-14,4,4246.1802,4221.7998,4252.2202,4174.6001,4246.1802,1678610000
00136,2000,2000-07-17,0,4274.6699,4243.5498,4289.0601,4215.8599,4274.6699,1584500000
00137,2000,2000-07-18,1,4177.1699,4233.4902,4237.8501,4161.8901,4177.1699,1501970000
00138,2000,2000-07-19,2,4055.6299,4154.3701,4159.3901,4047.4299,4055.6299,1445310000
00139,2000,2000-07-20,3,4184.5601,4106.6299,4184.5601,4106.6299,4184.5601,1719880000
00140,2000,2000-07-21,4,4094.45,4154.0,4163.3398,4093.76,4094.45,1545940000
00141,2000,2000-07-24,0,3981.5701,4109.6499,4125.7998,3976.51,3981.5701,1460690000
00142,2000,2000-07-25,1,4029.5701,4015.4099,4034.8,3955.3601,4029.5701,1471000000
00143,2000,2000-07-26,2,3987.72,3998.03,4002.7,3906.55,3987.72,1754760000
00144,2000,2000-07-27,3,3842.23,3938.1399,3954.96,3841.6201,3842.23,1791100000
00145,2000,2000-07-28,4,3663.0,3855.1001,3867.8,3642.28,3663.0,1769410000
00146,2000,2000-07-31,0,3766.99,3692.4299,3767.8899,3615.79,3766.99,1512580000
00147,2000,2000-08-01,1,3685.52,3760.95,3766.9199,3682.45,3685.52,1341460000
00148,2000,2000-08-02,2,3658.46,3684.1201,3753.95,3651.8101,3658.46,1476820000
00149,2000,2000-08-03,3,3759.8799,3554.6799,3761.0701,3521.1399,3759.8799,1828860000
00150,2000,2000-08-04,4,3787.3601,3812.3101,3846.98,3751.22,3787.3601,1438850000
00151,2000,2000-08-07,0,3862.99,3819.3799,3870.26,3795.6101,3862.99,1319680000
00152,2000,2000-08-08,1,3848.55,3850.8701,3893.05,3839.5801,3848.55,1461590000
00153,2000,2000-08-09,2,3853.5,3915.26,3936.46,3849.77,3853.5,1517650000
00154,2000,2000-08-10,3,3759.99,3843.5801,3847.29,3759.99,3759.99,1349670000
00155,2000,2000-08-11,4,3789.47,3741.6201,3789.98,3686.8601,3789.47,1333260000
00156,2000,2000-08-14,0,3849.6899,3804.6899,3850.27,3767.3701,3849.6899,1232060000
00157,2000,2000-08-15,1,3851.6599,3846.8301,3888.9199,3831.96,3851.6599,1353620000
00158,2000,2000-08-16,2,3861.2,3878.5801,3914.8401,3844.1699,3861.2,1401380000
00159,2000,2000-08-17,3,3940.8701,3858.8799,3947.05,3857.75,3940.8701,1440370000
00160,2000,2000-08-18,4,3930.3401,3958.7,3980.26,3925.95,3930.3401,1447920000
00161,2000,2000-08-21,0,3953.1499,3966.23,3985.6201,3917.9399,3953.1499,1269330000
00162,2000,2000-08-22,1,3958.21,3970.1599,4011.1499,3957.8501,3958.21,1413190000
00163,2000,2000-08-23,2,4011.01,3935.51,4011.76,3902.1101,4011.01,1461790000
00164,2000,2000-08-24,3,4053.28,4020.99,4055.4399,4004.77,4053.28,1546950000
00165,2000,2000-08-25,4,4042.6799,4049.8401,4083.1201,4025.5901,4042.6799,1285820000
00166,2000,2000-08-28,0,4070.5901,4049.1799,4097.3301,4048.01,4070.5901,1373010000
00167,2000,2000-08-29,1,4082.1699,4074.21,4093.8799,4056.26,4082.1699,1489470000
00168,2000,2000-08-30,2,4103.8101,4076.5,4115.9902,4065.8201,4103.8101,1537020000
00169,2000,2000-08-31,3,4206.3501,4127.1899,4208.73,4127.1899,4206.3501,1903150000
00170,2000,2000-09-01,4,4234.3301,4252.1499,4259.8701,4192.8901,4234.3301,1472940000
00171,2000,2000-09-05,1,4143.1802,4205.9399,4206.5098,4143.1802,4143.1802,1668120000
00172,2000,2000-09-06,2,4013.3401,4136.8398,4136.8398,4013.3401,4013.3401,1757190000
00173,2000,2000-09-07,3,4098.3501,4047.02,4105.54,4035.1201,4098.3501,1634610000
00174,2000,2000-09-08,4,3978.4099,4081.96,4081.96,3977.47,3978.4099,1508550000
00175,2000,2000-09-11,0,3896.3501,3961.1599,4008.46,3880.6899,3896.3501,1483670000
00176,2000,2000-09-12,1,3849.51,3925.4199,3958.3601,3834.3401,3849.51,1596640000
00177,2000,2000-09-13,2,3893.8899,3794.9199,3895.8101,3794.29,3893.8899,1656550000
00178,2000,2000-09-14,3,3913.8601,3963.1001,3984.3301,3897.1799,3913.8601,1699480000
00179,2000,2000-09-15,4,3835.23,3905.0901,3905.0901,3806.8799,3835.23,1777540000
00180,2000,2000-09-18,0,3726.52,3838.6299,3862.3201,3702.54,3726.52,1613970000
00181,2000,2000-09-19,1,3865.6399,3766.04,3865.8501,3740.6499,3865.6399,1707400000
00182,2000,2000-09-20,2,3897.4399,3863.0801,3913.8701,3795.0801,3897.4399,1802040000
00183,2000,2000-09-21,3,3828.8701,3864.6001,3892.3999,3813.1201,3828.8701,1616010000
00184,2000,2000-09-22,4,3803.76,3616.1599,3803.76,3614.6599,3803.76,2164340000
00185,2000,2000-09-25,0,3741.22,3852.53,3868.1101,3737.5,3741.22,1774680000
00186,2000,2000-09-26,1,3689.1001,3762.6499,3795.79,3677.73,3689.1001,1825900000
00187,2000,2000-09-27,2,3656.3,3740.6201,3750.6101,3622.6599,3656.3,1948200000
00188,2000,2000-09-28,3,3778.3201,3638.9399,3778.3799,3626.55,3778.3201,2001450000
00189,2000,2000-09-29,4,3672.8201,3749.27,3751.3301,3670.3101,3672.8201,2018050000
00190,2000,2000-10-02,0,3568.8999,3714.48,3714.48,3559.8401,3568.8999,1799220000
00191,2000,2000-10-03,1,3455.8301,3624.9299,3639.29,3454.6499,3455.8301,1958840000
00192,2000,2000-10-04,2,3523.1001,3440.6001,3532.4299,3382.53,3523.1001,2129330000
00193,2000,2000-10-05,3,3472.1001,3499.96,3549.01,3459.5801,3472.1001,1872960000
00194,2000,2000-10-06,4,3361.01,3477.7,3505.8101,3314.9099,3361.01,1870690000
