Date,Open,High,Low,Close,Adj Close,Volume
2023-01-02,5.690999984741211,5.785999774932861,5.669000148773193,5.7820000648498535,5.203218936920166,7785857
2023-01-03,5.763000011444092,5.89900016784668,5.739999771118164,5.86899995803833,5.281509876251221,13860514
2023-01-04,5.900000095367432,6.099999904632568,5.89900016784668,6.099999904632568,5.489387035369873,24333498
2023-01-05,6.070000171661377,6.168000221252441,6.039999961853027,6.1539998054504395,5.537981033325195,15587600
2023-01-06,6.170000076293945,6.228000164031982,6.15500020980835,6.210000038146973,5.588375568389893,12498717
2023-01-09,6.210000038146973,6.285999774932861,6.201000213623047,6.2769999504089355,5.6486687660217285,19838535
2023-01-10,6.25,6.328999996185303,6.236999988555908,6.309999942779541,5.678365230560303,12857059
2023-01-11,6.329999923706055,6.333000183105469,6.250999927520752,6.2729997634887695,5.645069122314453,12180488
2023-01-12,6.295000076293945,6.35699987411499,6.251999855041504,6.321000099182129,5.6882643699646,13218877
2023-01-13,6.336999893188477,6.4120001792907715,6.2870001792907715,6.361999988555908,5.725160598754883,12723765
2023-01-16,6.369999885559082,6.414000034332275,6.340000152587891,6.3979997634887695,5.757556438446045,7109384
2023-01-17,6.3979997634887695,6.448999881744385,6.388000011444092,6.414999961853027,5.772855281829834,11518010
2023-01-18,6.4039998054504395,6.486000061035156,6.4039998054504395,6.442999839782715,5.7980523109436035,15186643
2023-01-19,6.389999866485596,6.413000106811523,6.190999984741211,6.309999942779541,5.678365230560303,19966032
2023-01-20,6.36899995803833,6.4019999504089355,6.315000057220459,6.367000102996826,5.7296600341796875,17583942
2023-01-23,6.38700008392334,6.507999897003174,6.340000152587891,6.449999809265137,5.804351806640625,11258761
2023-01-24,6.460999965667725,6.506999969482422,6.349999904632568,6.431000232696533,5.7872538566589355,9183071
2023-01-25,6.355999946594238,6.38100004196167,6.263999938964844,6.291999816894531,5.662167549133301,17317160
2023-01-26,6.331999778747559,6.447000026702881,6.328999996185303,6.416999816894531,5.774654865264893,19022920
2023-01-27,6.449999809265137,6.506999969482422,6.4039998054504395,6.434000015258789,5.789953708648682,18637346
2023-01-30,6.409999847412109,6.466000080108643,6.372000217437744,6.439000129699707,5.794453144073486,6883831
2023-01-31,6.460000038146973,6.48199987411499,6.375,6.4629998207092285,5.816050052642822,13753129
2023-02-01,6.5,6.789999961853027,6.48199987411499,6.767000198364258,6.0896196365356445,32228125
2023-02-02,6.7230000495910645,6.960000038146973,6.699999809265137,6.797999858856201,6.11751651763916,21938757
2023-02-03,6.783999919891357,6.927999973297119,6.764999866485596,6.9070000648498535,6.215605735778809,16188638
2023-02-06,6.843999862670898,6.8480000495910645,6.771999835968018,6.789999961853027,6.110317230224609,10804666
2023-02-07,6.811999797821045,6.848999977111816,6.735000133514404,6.7769999504089355,6.098618984222412,11214770
2023-02-08,6.820000171661377,6.820000171661377,6.7210001945495605,6.752999782562256,6.07702112197876,14731657
2023-02-09,6.797999858856201,6.828000068664551,6.650000095367432,6.800000190734863,6.119317054748535,11725016
2023-02-10,6.78000020980835,6.817999839782715,6.696000099182129,6.739999771118164,6.065322399139404,9963665
2023-02-13,6.75,6.841000080108643,6.749000072479248,6.830999851226807,6.147213459014893,20099210
2023-02-14,6.848999977111816,6.956999778747559,6.809000015258789,6.875,6.186809062957764,12319330
2023-02-15,6.855999946594238,6.9039998054504395,6.810999870300293,6.881999969482422,6.193108081817627,12556344
2023-02-16,6.914999961853027,7.014999866485596,6.914000034332275,7.010000228881836,6.308295726776123,18847498
2023-02-17,6.953000068664551,7.014999866485596,6.927000045776367,6.97599983215332,6.277698516845703,24243046
2023-02-20,7.000999927520752,7.0229997634887695,6.964000225067139,6.9730000495910645,6.274998664855957,5037248
2023-02-21,6.958000183105469,6.988999843597412,6.8420000076293945,6.9679999351501465,6.270499229431152,8365012
2023-02-22,6.922999858856201,6.949999809265137,6.877999782562256,6.947000026702881,6.251601696014404,11969996
2023-02-23,6.9629998207092285,7.052000045776367,6.960999965667725,7.0329999923706055,6.32899284362793,9957457
2023-02-24,7.0370001792907715,7.109000205993652,7.019999980926514,7.0279998779296875,6.324493885040283,16494300
2023-02-27,7.070000171661377,7.21999979019165,7.064000129699707,7.186999797821045,6.4675774574279785,11033035
2023-02-28,7.151000022888184,7.449999809265137,7.129000186920166,7.373000144958496,6.634958744049072,35581494
2023-03-01,7.4120001792907715,7.431000232696533,7.199999809265137,7.224999904632568,6.501773834228516,15329341
2023-03-02,7.204999923706055,7.26200008392334,7.135000228881836,7.260000228881836,6.533270835876465,9816692
2023-03-03,7.276000022888184,7.388000011444092,7.257999897003174,7.377999782562256,6.639458179473877,8337400
2023-03-06,7.400000095367432,7.453999996185303,7.369999885559082,7.446000099182129,6.7006516456604,6976496
